"time","pdo","pdo_z","pdo_int","pdo_int_z"
2005-09-01,-0.99,-0.550139902636038,5.50532727841063,0.402704711990405
2005-10-01,-2,-1.43862485043055,4.72579873917415,0.340654204072055
2005-11-01,-1.89,-1.34185916304699,3.09026560794467,0.210465690884994
2005-12-01,-0.1,0.232782477103682,1.61964537789999,0.0934042522894907
2006-01-01,0.54,0.795782840062582,1.7849426309245,0.106561921305336
2006-02-01,0.38,0.655032749322857,2.50635286136523,0.163986209144991
2006-03-01,-0.74,-0.330217885855217,3.05695424146454,0.20781410456646
2006-04-01,-0.54,-0.154280272430561,2.59936326221496,0.171389841371296
2006-05-01,-0.37,-0.00473330101960366,2.33677618719211,0.150487898007014
2006-06-01,0.21,0.505485777911899,2.23467721170617,0.142360814817666
2006-07-01,0.39,0.66382962999409,2.64705143913031,0.175185822468018
2006-08-01,-0.85,-0.426983573238778,3.20058725916064,0.219247299444248
2006-09-01,-1.54,-1.03396833955384,2.64024588345683,0.174644099920413
2006-10-01,-0.46,-0.0839052270606989,1.49626729875896,0.0835833514611647
2006-11-01,-0.81,-0.391796050553847,1.35001760091664,0.0719418687222391
2006-12-01,-0.42,-0.0487177043757677,0.901970816991262,0.0362773239180382
2007-01-01,-0.69,-0.286233482499053,0.815670995240858,0.0294078540996264
2007-02-01,-0.71,-0.303827243841519,0.495451221273436,0.00391834522335151
2007-03-01,-1.1,-0.646905590019599,0.170980176545524,-0.0219095650028537
2007-04-01,-0.46,-0.0839052270606989,-0.483049587496805,-0.0739703645885811
